ID,C_Year,C_Month,BeachName,BeachNumber,County,Header_ID,Species,Condition,Sex,Age,NumofFeet,ToeClipPrevious,ToeClipPost,Scavenged,CauseOfDeath,Oiled,OilExtent,WhereOiled,Photo,photoAttachment,Disposition,MarineMammal,MarineMammalLat,MarineMammalLong,Tag,Collected Specimen Number,Comments
13725,2016,10,Aptos,2,SC,2016_10_02,OTAR,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,probably ZACA. L approximately 114.5 cm. no head. Body curved.
13726,2016,10,Aptos,2,SC,2016_10_02,BRAC,4,U,U,2,0,1,N,4,Unknown,,,No,0,,No,,,No,,
13727,2016,10,Sunset,4,SC,2016_10_04,SUSC,1,U,IM,2,,,N,,Unknown,,,,0,,No,,,No,,sitting above high tide line
13728,2016,10,Sunset,4,SC,2016_10_04,CAGU,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,highly scavenged
13729,2016,10,Moss Landing,6,MTY,2016_10_06,CAGU,1,U,AD,,,,N,7,Unknown,,,No,0,,No,,,No,,"alive, but barely"
13730,2016,10,Salinas River,7,MTY,2016_10_07,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,bill tip broken off
13731,2016,10,Salinas River,7,MTY,2016_10_07,COMU,4,U,FY,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13732,2016,10,Salinas River,7,MTY,2016_10_07,SOSH,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13733,2016,10,Salinas River,7,MTY,2016_10_07,DOLH,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.717183,-121.806995,No,,"ribs broken, much of dorsal and almost all ventral side missing. 264 cm."
13734,2016,10,Salinas River,7,MTY,2016_10_07,ENLU,4,M,IM,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.728814,-121.805976,No,,99 cm
13735,2016,10,Salinas River,7,MTY,2016_10_07,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13736,2016,10,Del Monte,24,MTY,2016_10_24,PECO,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13737,2016,10,Del Monte,24,MTY,2016_10_24,GULL,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13738,2016,10,Del Monte,24,MTY,2016_10_24,BRAC,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,3 parts
13739,2016,10,Del Monte,24,MTY,2016_10_24,MIAN,4,U,U,2,,,Y,4,Unknown,,,No,0,,Yes,,,No,,475 cm. in the surf at high tide. 1/4 mile from northern edge of Casa Verde.
13740,2016,10,Del Monte,24,MTY,2016_10_24,HEEG,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13741,2016,9,Sunset,4,SC,2016_09_04,GULL,3,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13742,2016,9,Sunset,4,SC,2016_09_04,WEGU,4,M,U,0,,,Y,4,Unknown,,,No,0,n,No,,,No,,mostly bones; large dark gull; bill match
13743,2016,9,Sunset,4,SC,2016_09_04,BRAC,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,heavily scavenged
13744,2016,9,Sunset,4,SC,2016_09_04,ZACA,4,F,U,2,,,Y,4,Unknown,,,Yes,0,,Yes,,,No,,just before 1st house in SSB community. 50 yards south of staircase.
13745,2016,9,Moonstone,12,SLO,2016_09_12,COMU,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13746,2016,9,Del Monte,24,MTY,2016_09_24,PINN,4,U,U,,,,U,4,Unknown,,,No,0,,Yes,,,No,,base skull with a few bits of fur - not sure whether this counts - we do count headless ones.
13747,2016,9,Del Monte,24,MTY,2016_09_24,LOON,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,"small, bill damaged"
13748,2016,9,Del Monte,24,MTY,2016_09_24,PECO,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13749,2016,9,Del Monte,24,MTY,2016_09_24,HEEG,4,M,IM,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13750,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,3,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13751,2016,9,Del Monte,24,MTY,2016_09_24,ZACA,3,M,AD,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.61672,-121.85337,No,MLMLMM3095,182cm
13752,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13753,2016,9,Del Monte,24,MTY,2016_09_24,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13754,2016,9,Del Monte,24,MTY,2016_09_24,COMU,4,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,Br head
13755,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,4,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13756,2016,9,Del Monte,24,MTY,2016_09_24,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,Br head
13757,2016,9,Del Monte,24,MTY,2016_09_24,WEGU,4,M,IM,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13758,2016,9,Del Monte,24,MTY,2016_09_24,CAGU,4,M,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13759,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,4,U,AD,2,0,1,Y,2,Unknown,,,No,0,,No,,,No,,around neck/in throat
13760,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13761,2016,9,Del Monte,24,MTY,2016_09_24,HEEG,3,U,IM,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13762,2016,9,Del Monte,24,MTY,2016_09_24,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.60361,-121.873157,No,MLMLMM3096,164 cm
13763,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13764,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13765,2016,9,Del Monte,24,MTY,2016_09_24,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13766,2016,9,4-mile,25,SC,2016_09_25,GULL,4,U,U,0,,,U,4,Unknown,,,No,0,,No,,,No,,"no feet or head, both wings only"
13767,2016,8,Sunset,4,SC,2016_08_04,GULL,4,U,IM,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,headless
13768,2016,8,Sunset,4,SC,2016_08_04,WEGU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13769,2016,8,Salinas River,7,MTY,2016_08_07,BRAC,3,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,"no feet, blue gular pouch"
13770,2016,8,Salinas River,7,MTY,2016_08_07,GULL,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,wings and keel only
13771,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13772,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13773,2016,8,Salinas River,7,MTY,2016_08_07,SOSH,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13774,2016,8,Salinas River,7,MTY,2016_08_07,WEGU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13775,2016,8,Salinas River,7,MTY,2016_08_07,GULL,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,"small pink feet, no head"
13776,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13777,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13778,2016,8,Salinas River,7,MTY,2016_08_07,GULL,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13779,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,n,No,,,No,,
13780,2016,8,Salinas River,7,MTY,2016_08_07,BRPE,4,U,IM,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13781,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13782,2016,8,Salinas River,7,MTY,2016_08_07,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13783,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13784,2016,8,Morro Bay Sandspit,29,SLO,2016_08_29,ZACA,4,M,AD,2,,,Y,4,Unknown,,,No,0,,Yes,,,No,,mostly bones and pelt. Part buried.
13785,2016,8,Morro Bay Sandspit,29,SLO,2016_08_29,CAUR,4,U,U,2,,,Y,4,Unknown,,,No,0,,Yes,,,No,,Scattered parts - ID based on scapula ridges (3).
13786,2016,7,Salinas River,7,MTY,2016_07_07,COMU,3,U,U,2,,,Y,4,Unknown,,,No,0,,No,,,No,,beyond plover fence
13787,2016,7,Salinas River,7,MTY,2016_07_07,COMU,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13788,2016,7,Salinas River,7,MTY,2016_07_07,ENLU,2,M,IM,2,0,1,N,4,Unknown,,,No,0,,Yes,36.708225,-121.808059,No,,103 cm
13789,2016,7,Salinas River,7,MTY,2016_07_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13790,2016,7,Moonstone,12,SLO,2016_07_12,COMU,3,F,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,"in pieces, barely held together with sinew"
13791,2016,7,Del Monte,24,MTY,2016_07_24,PALO,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13792,2016,7,Del Monte,24,MTY,2016_07_24,ZACA,3,U,U,0,,,Y,4,Unknown,,,No,0,,Yes,,,No,,part of one - ID'd by shoulder blade
13793,2016,7,Del Monte,24,MTY,2016_07_24,COLO,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13794,2016,7,Del Monte,24,MTY,2016_07_24,ZACA,4,U,IM,2,,1,Y,4,Unknown,,,No,0,,Yes,,,No,,between hotel and apts. 148cm. Skull showing
13795,2016,7,Del Monte,24,MTY,2016_07_24,PINN,0,U,U,2,,,U,4,Unknown,,,No,0,,Yes,,,No,,buried
13796,2016,7,Del Monte,24,MTY,2016_07_24,BRAC,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13797,2016,7,Del Monte,24,MTY,2016_07_24,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,300 yds s. of Tioga. 156 cm.
13798,2016,7,Del Monte,24,MTY,2016_07_24,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13799,2016,7,Del Monte,24,MTY,2016_07_24,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,brown head
13800,2016,7,Del Monte,24,MTY,2016_07_24,WEGU,4,U,TY,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13801,2016,7,Del Monte,24,MTY,2016_07_24,COLO,4,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13802,2016,7,Del Monte,24,MTY,2016_07_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13803,2016,7,Del Monte,24,MTY,2016_07_24,BRAC,4,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13804,2016,7,Del Monte,24,MTY,2016_07_24,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,100 ft s. of green gate structure. 143 cm.
13805,2016,7,Del Monte,24,MTY,2016_07_24,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,155 cm. near bluff and highway. No trespassing sign
13806,2016,7,Del Monte,24,MTY,2016_07_24,PHVI,3,U,PC,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,~200 ft s. of previous ZACA. Bad condition. 73 cm or less
13807,2016,7,Del Monte,24,MTY,2016_07_24,PINN,3,U,U,2,0,0,Y,4,Unknown,,,No,0,,Yes,,,No,,"likely ZACA, can't string."
13808,2016,7,Del Monte,24,MTY,2016_07_24,PINN,4,U,PC,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,visible fur is almost black and thick. Could be an infant fur seal. Near steps of water pipe. 58 cm.
13809,2016,7,Del Monte,24,MTY,2016_07_24,BRAC,2,U,HY,2,0,1,N,4,Unknown,,,No,0,,No,,,No,,feathers not fully grown out
13810,2016,7,Del Monte,24,MTY,2016_07_24,ZACA,3,U,U,2,0,0,Y,4,Unknown,,,No,0,,Yes,,,No,,"~1/10 mile s. of wharf. No face, in surf."
13811,2016,7,Del Monte,24,MTY,2016_07_24,BRAC,2,U,HY,2,0,1,N,4,Unknown,,,No,0,,No,,,No,,even smaller than previous
13812,2016,6,Manresa,3,SC,2016_06_03,MOLA,3,,,2,,,U,4,Unknown,,,,0,,No,,,No,,"33cm. On Sunset Beach. No eyes, fins intact."
13813,2016,6,Sunset,4,SC,2016_06_04,CWGR,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13814,2016,6,Sunset,4,SC,2016_06_04,PHVI,3,U,U,2,0,1,N,4,Unknown,,,No,0,,Yes,,,No,,97cm. Same location as MIAN but closer to water. Twin put on front right limb.
13815,2016,6,Sunset,4,SC,2016_06_04,SOSH,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13816,2016,6,Salinas River,7,MTY,2016_06_07,COMU,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13817,2016,6,Salinas River,7,MTY,2016_06_07,COMU,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13818,2016,6,Salinas River,7,MTY,2016_06_07,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13819,2016,6,Salinas River,7,MTY,2016_06_07,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13820,2016,6,Salinas River,7,MTY,2016_06_07,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13821,2016,6,Salinas River,7,MTY,2016_06_07,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13822,2016,6,Salinas River,7,MTY,2016_06_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,in pieces
13823,2016,6,Salinas River,7,MTY,2016_06_07,WEGU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13824,2016,6,Salinas River,7,MTY,2016_06_07,MIAN,4,U,IM,2,0,1,Y,4,Unknown,,,Yes,0,,Yes,36.715411,-121.8067,Yes,,"red tag, both flippers #675. 111cm, probably male."
13825,2016,6,Salinas River,7,MTY,2016_06_07,OTAR,4,M,IM,2,0,1,Y,4,Unknown,,,Yes,0,,Yes,36.704804,-121.808637,No,,"jaw missing, no upper teeth. Fur seal, Guadalupe? 82cm."
13826,2016,6,Salinas River,7,MTY,2016_06_07,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13827,2016,6,Salinas River,7,MTY,2016_06_07,BRAC,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13828,2016,6,San Carpoforo,17,SLO,2016_06_17,MIAN,4,U,IM,2,,,Y,4,Unknown,,,,0,,Yes,,,,,
13829,2016,6,Morro Bay Sandspit,29,SLO,2016_06_29,PINN,4,U,U,2,,0,Y,4,Unknown,,,No,0,,Yes,,,No,,likely ZACA
13830,2016,6,Morro Bay Sandspit,29,SLO,2016_06_29,PINN,4,U,U,2,,,Y,4,Unknown,,,No,0,,No,,,No,,"in plover area, not examined"
13831,2016,5,Sunset,4,SC,2016_05_04,WEGU,3,M,U,2,,,U,4,Unknown,,,No,0,,No,,,No,,"decapitated, bill matches western Gull"
13832,2016,5,Sunset,4,SC,2016_05_04,LOON,4,U,U,1,0,1,Y,4,Unknown,,,No,0,n,No,,,No,,
13833,2016,5,Moss Landing,6,MTY,2016_05_06,ENLU,3,M,AD,2,,,N,4,Unknown,,,No,0,,Yes,,,No,,teeth purple (urchins!!) L 130cm (TL). Phoned in to be picked up.
13834,2016,5,Moss Landing,6,MTY,2016_05_06,BRAC,4,U,AD,0,,,Y,4,Unknown,,,No,0,,No,,,No,,
13835,2016,5,Moss Landing,6,MTY,2016_05_06,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13836,2016,5,Moss Landing,6,MTY,2016_05_06,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,,,No,,Ca. 1 m - buried
13837,2016,5,Moss Landing,6,MTY,2016_05_06,CLGR,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13838,2016,5,Salinas River,7,MTY,2016_05_07,GREB,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13839,2016,5,Salinas River,7,MTY,2016_05_07,PIGU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,feet and skin
13840,2016,5,Salinas River,7,MTY,2016_05_07,PINN,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.705919,-121.808121,No,,139 cm (partial). No head or flippers.
13841,2016,5,Salinas River,7,MTY,2016_05_07,ZACA,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.720067,-121.806237,No,,"mummified, 130 cm (head partial)"
13842,2016,5,Salinas River,7,MTY,2016_05_07,BRAC,4,U,IM,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13843,2016,5,Castle Rock,22,SLO,2016_05_22,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13844,2016,5,Castle Rock,22,SLO,2016_05_22,CORM,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13845,2016,5,Del Monte,24,MTY,2016_05_24,ZACA,3,U,IM,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.602297,-121.876268,No,,94cm
13846,2016,5,Del Monte,24,MTY,2016_05_24,ZACA,3,M,AD,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.597449,121.879638,No,,143 cm
13847,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13848,2016,5,Del Monte,24,MTY,2016_05_24,SUSC,3,M,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13849,2016,5,Del Monte,24,MTY,2016_05_24,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,br head
13850,2016,5,Del Monte,24,MTY,2016_05_24,ZACA,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.597449,-121.879638,No,,about 179 cm (curved). Skin and bones. Semi buried.
13851,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,N,4,Unknown,,,No,0,,No,,,No,,
13852,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,br head
13853,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13854,2016,5,Del Monte,24,MTY,2016_05_24,ZACA,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.601019,-121.860701,No,,about 132 cm - no face
13855,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,4,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13856,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13857,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13858,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13859,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,Y,2,Unknown,,,No,0,,No,,,No,,line at neck and wing
13860,2016,5,Del Monte,24,MTY,2016_05_24,PECO,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13861,2016,5,Del Monte,24,MTY,2016_05_24,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13862,2016,5,Del Monte,24,MTY,2016_05_24,COMU,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13863,2016,5,Zmudowski,05A,MTY,2016_05_05A,DOVE,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,rock pigeon (ROPI)
13864,2016,5,Asilomar,10C,MTY,2016_05_10C,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13865,2016,5,Asilomar,10C,MTY,2016_05_10C,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13866,2016,5,Asilomar,10C,MTY,2016_05_10C,PECO,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13867,2016,4,Aptos,2,SC,2016_04_02,DOLH,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,"skull, lower mandible, part of vertebrae, some tissue"
13868,2016,4,Aptos,2,SC,2016_04_02,CORM,4,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,"no legs, no head, not marked"
13869,2016,4,Aptos,2,SC,2016_04_02,GULL,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,feet and one wing
13870,2016,4,Salinas River,7,MTY,2016_04_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13871,2016,4,Salinas River,7,MTY,2016_04_07,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,breeding plumage
13872,2016,4,Salinas River,7,MTY,2016_04_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13873,2016,4,Salinas River,7,MTY,2016_04_07,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13874,2016,4,Salinas River,7,MTY,2016_04_07,COMU,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13875,2016,4,Salinas River,7,MTY,2016_04_07,ZACA,4,U,IM,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.732327,-121.805991,No,,no head. ~60cm.
13876,2016,4,Salinas River,7,MTY,2016_04_07,COMU,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13877,2016,4,Salinas River,7,MTY,2016_04_07,PECO,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13878,2016,4,Salinas River,7,MTY,2016_04_07,PHVI,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.720082,-121.8062,No,,no head. 183cm.
13879,2016,4,Salinas River,7,MTY,2016_04_07,CWGR,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13880,2016,4,Salinas River,7,MTY,2016_04_07,COMU,3,U,AD,0,0,0,Y,4,Unknown,,,No,0,,No,,,No,,
13881,2016,4,Salinas River,7,MTY,2016_04_07,BRAC,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13882,2016,4,Salinas River,7,MTY,2016_04_07,CORM,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13883,2016,4,Salinas River,7,MTY,2016_04_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13884,2016,4,Salinas River,7,MTY,2016_04_07,COMU,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13885,2016,4,Salinas River,7,MTY,2016_04_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13886,2016,4,Salinas River,7,MTY,2016_04_07,COMU,4,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13887,2016,4,Salinas River,7,MTY,2016_04_07,SUSC,4,M,U,0,0,0,Y,4,Unknown,,,No,0,,No,,,No,,
13888,2016,4,Salinas River,7,MTY,2016_04_07,PIGU,4,U,U,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,no head
13889,2016,4,Del Monte,24,MTY,2016_04_24,BRAC,2,U,U,2,0,1,N,4,Unknown,,,No,0,,No,,,No,,
13890,2016,4,Del Monte,24,MTY,2016_04_24,BRAC,2,U,U,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13891,2016,3,Sunset,4,SC,2016_03_04,BRPE,4,U,U,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,"1 wing, breast plate and 1 foot only"
13892,2016,3,Del Monte,24,MTY,2016_03_24,UNID,3,U,U,0,,,U,4,Unknown,,,No,0,,No,,,No,,alcid? no head and no feet
13893,2016,3,Del Monte,24,MTY,2016_03_24,UNID,3,U,U,0,,,U,4,Unknown,,,No,0,,No,,,No,,alcid? No head and no feet
13894,2016,3,Del Monte,24,MTY,2016_03_24,UNID,0,U,U,2,,,U,4,Unknown,,,No,0,collected,No,,,No,3216,"unknown bird, small."
13895,2016,3,Zmudowski,05B,MTY,2016_03_05B,CAGU,3,U,AD,1,,1,Y,4,Unknown,,,No,0,,No,,,No,,wings/keel mostly
13896,2016,3,Zmudowski,05B,MTY,2016_03_05B,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.822122,-121.795834,No,,156 cm
13897,2016,3,Zmudowski,05B,MTY,2016_03_05B,ZACA,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.821693,-121.795682,No,,200cm
13898,2016,3,Zmudowski,05B,MTY,2016_03_05B,ZACA,3,U,U,2,0,1,Y,4,Unknown,,,No,0,,Yes,36.821173,-121.795431,No,,front half is buried - no measurement but looks big
13899,2016,3,Zmudowski,05B,MTY,2016_03_05B,EAGR,3,U,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13900,2016,2,Aptos,2,SC,2016_02_02,SUSC,3,F,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13901,2016,2,Aptos,2,SC,2016_02_02,SUSC,2,M,AD,2,0,1,N,4,Unknown,,,No,0,,No,,,No,,Emaciated
13902,2016,2,Aptos,2,SC,2016_02_02,SUSC,3,M,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13903,2016,2,Salinas River,7,MTY,2016_02_07,WEGU,3,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,"missing one toe, no head"
13904,2016,2,Salinas River,7,MTY,2016_02_07,CAGU,3,U,AD,1,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
13905,2016,2,Zmudowski,05B,MTY,2016_02_05B,BRPE,3,U,U,0,,,Y,4,Unknown,,,No,0,,No,,,No,,buried- have seen it before
13906,2016,2,Zmudowski,05B,MTY,2016_02_05B,SUSC,4,M,AD,2,0,1,Y,4,Unknown,,,No,0,,No,,,No,,
